fecha_de_apertura,dia_de_apertura,fecha_ocurrencia_hechos,dia_ocurrencia,hora_militar_ocurrencia_hechos,conforman_unidad_domestica,fisica,verbal,economica,psicologica,sexual,genero_m_f_victima,edad_victima,victima_conflicto_armado,etnia_victima,estado_civil_victima,escolaridad_victima,corregimiento_victima,comuna_de_la_victima,barrio_victima,ocupacion_victima,no_hijos_victima,vivienda_victima,nucleo_familiar_victima,numero_hermanos_victima,genero_agresor_m_f,parentesco_frente_a_la_victima,no_de_hijos_agresor,edad_agresor,estado_civil_agresor,escolaridad_agresor,ocupacion_agresor,corregimiento_agresor,comuna_agresor,barrio,tipo_vivienda
03/01/2022,lunes,01/01/2022,sabado,12:30.p.m.,no,si,si,no,si,no,femenino,23.0,no,ninguno,soltero(a),bachiller completo,ninguno,comuna3,rivera escobar,islera,,alquilada,no aplica,,masculino,ex-conyuge,,22.0,soltero(a),no aplica,soldador,ninguno,comuna1,zamorano,no aplica
05/01/2022,miercoles,04/01/2022,martes,31/12/1899,si,si,si,no,si,no,femenino,36.0,no,ninguno,unión libre,bachiller incompleto,ninguno,comuna3,emilia,independiente,2.0,alquilada,03/01/1900,,masculino,conyuge,2.0,36.0,unión libre,primaria completa,obra blanca,ninguno,comuna3,emilia,alquilada
06/01/2022,viernes,no aplica,no aplica,no aplica,si,si,si,no,si,no,femenino,17.0,no,ninguno,soltero(a),no aplica,ninguno,comuna7,guayacanes del ingenio,trabajo en casa,3.0,no aplica,no aplica,,femenino,hijo(a),,70.0,soltero(a),no aplica,no aplica,ninguno,no aplica,guayacanes del sur,no aplica
06/01/2022,viernes,31/12/2021,viernes,no aplica,no,no,si,no,si,no,femenino,48.0,no,ninguno,unión libre,no aplica,ninguno,comuna1,orlidia,ama de casa,2.0,alquilada,01/01/1900,,masculino,ex-conyuge,,,unión libre,no aplica,construccion,ninguno,comuna1,orlidia,alquilada
06/01/2022,viernes,no aplica,no aplica,no aplica,no,si,si,si,si,no,masculino,62.0,no,ninguno,soltero(a),postgrado,ninguno,comuna4,obrero,pensionado,3.0,alquilada,no aplica,,femenino,no aplica,1.0,,soltero(a),bachiller completo,seguridad en eventos,ninguno,comuna3,emilia,familiar
07/01/2022,sabado,06/01/2022,viernes,no aplica,no,no,si,no,si,no,femenino,32.0,no,ninguno,no aplica,bachiller completo,ninguno,comuna5,el bosque,medicina estetica,1.0,alquilada,2,,masculino,ex-conyuge,1.0,,soltero(a),no aplica,pintor,ninguno,comuna5,urb el bosque,alquilada
07/01/2022,sabado,no aplica,no aplica,no aplica,si,si,si,no,si,no,femenino,,si,ninguno,casado(a),postgrado,ninguno,comuna6,colombina,cor. de productividad,2.0,alquilada,4,3.0,masculino,conyuge,,29.0,casado(a),tecnólogo,lider de proyecto,ninguno,comuna6,colombina,alquilada
07/01/2022,sabado,06/01/2022,viernes,6:a.m,si,si,si,no,si,no,masculino,,si,ninguno,soltero(a),no aplica,ninguno,comuna7,sembrador,guarda seguridad,,propia,02/01/1900,,masculino,no aplica,,20.0,soltero(a),no aplica,no aplica,ninguno,comuna7,sembrador,familiar
07/01/2022,sabado,no aplica,no aplica,no aplica,si,si,si,si,si,no,femenino,53.0,no,ninguno,casado(a),primaria completa,ninguno,comuna3,emilia,lavador de camas,,alquilada,no aplica,,masculino,conyuge,,49.0,casado(a),no aplica,lavador de camas,ninguno,comuna3,emilia,alquilada
08/01/2022,domingo,07/01/2022,sabado,31/12/1899,no,si,si,no,si,no,femenino,20.0,no,ninguno,soltero(a),pregrado,ninguno,no aplica,medellin,estudiante,,alquilada,no aplica,1.0,masculino,padre,2.0,49.0,soltero(a),primaria completa,vendedor,ninguno,comuna2,santa teresita,alquilada
08/01/2022,domingo,31/12/2021,viernes,no aplica,si,si,si,no,si,no,femenino,39.0,no,ninguno,unión libre,técnico,ninguno,comuna7,guyacanes,ama de casa,,no aplica,no aplica,3.0,masculino,conyuge,,42.0,separado(a),tecnólogo,empleado,ninguno,comuna7,ingenio mayaguez,alquilada
10/01/2022,martes,09/01/2022,lunes,11:00 PM,si,si,si,no,si,no,femenino,38.0,no,ninguno,unión libre,bachiller completo,ninguno,comuna5,palmirana,ama de casa,,alquilada,5,1.0,femenino,hermano(a),,40.0,unión libre,bachiller completo,ama de casa,ninguno,comuna7,guayacanes del sur,no aplica
10/01/2022,martes,10/01/2022,martes,31/12/1899,si,si,si,no,si,no,masculino,28.0,si,ninguno,unión libre,bachiller completo,ninguno,comuna3,emilia,empleado,1.0,familiar,3,,femenino,ex-conyuge,2.0,21.0,soltero(a),primaria incompleta,oficios varios,ninguno,comuna3,emilia,alquilada
10/01/2022,martes,no aplica,no aplica,no aplica,no,si,si,no,si,no,masculino,22.0,no,ninguno,soltero(a),bachiller completo,ninguno,comuna8,la virginia,independiente,,propia,3,,masculino,ex-conyuge,,44.0,soltero(a),primaria completa,independiente,ninguno,comuna1,zamorano,alquilada
12/01/2022,miercoles,07/01/2022,viernes,no aplica,si,si,si,no,si,no,femenino,69.0,no,ninguno,soltero(a),no aplica,ninguno,comuna1,simon bolivar,ama de casa,,propia,4,,femenino,no aplica,,20.0,no aplica,no aplica,no aplica,ninguno,comuna1,simon bolivar,familiar
12/01/2022,miercoles,11/01/2022,martes,no aplica,si,si,si,no,si,no,femenino,27.0,no,ninguno,soltero(a),postgrado,ninguno,comuna7,el trebol,estudiante,,alquilada,2,2.0,masculino,padre,,54.0,divorciado(a),bachiller completo,funcionario,ninguno,comuna7,el trebol,alquilada
12/01/2022,miercoles,04/01/2022,martes,no aplica,no,si,si,no,si,no,femenino,31.0,si,ninguno,soltero(a),bachiller completo,ninguno,comuna7,sesquicentenario,independiente,2.0,alquilada,1,,masculino,ex-conyuge,,29.0,soltero(a),no aplica,despachador,ninguno,comuna2,portal de las palmas,no aplica
13/01/2022,jueves,no aplica,no aplica,no aplica,no,no,si,no,si,no,femenino,35.0,no,ninguno,soltero(a),postgrado,ninguno,comuna3,concordia,contadora,1.0,alquilada,3,,masculino,ex-conyuge,1.0,37.0,soltero(a),bachiller completo,montacarguista,ninguno,no aplica,sanfernando ( cali),familiar
13/01/2022,jueves,05/01/2022,miercoles,no aplica,no,si,si,no,si,no,femenino,26.0,si,ninguno,casado(a),técnico,ninguno,comuna3,el prado,diseñadora de maquillaje,,alquilada,3,,masculino,ex-conyuge,1.0,51.0,casado(a),técnico,rea.audiovisual,ninguno,no aplica,nueva castilla,alquilada
13/01/2022,jueves,no aplica,no aplica,no aplica,no,si,si,no,si,no,femenino,20.0,si,ninguno,unión libre,técnico,ninguno,comuna5,mariacano,mecanica dental,,alquilada,02/01/1900,,masculino,padre,,29.0,casado(a),no aplica,desempleado,ninguno,comuna5,no aplica,alquilada
13/01/2022,jueves,12/01/2022,miercoles,no aplica,no,si,si,no,si,no,femenino,20.0,no,ninguno,soltero(a),bachiller completo,ninguno,comuna3,concordia,no aplica,,no aplica,no aplica,,masculino,ex-conyuge,,59.0,no aplica,no aplica,no aplica,la herradura,comuna9,no aplica,no aplica
11/01/2022,martes,28/12/2021,martes,no aplica,no,si,si,no,si,no,femenino,31.0,no,ninguno,unión libre,técnico,ninguno,comuna5,sancarlos,analista de nomina,,familiar,2,,masculino,conyuge,,33.0,unión libre,tecnólogo,auxiliar de nomina,ninguno,comuna2,sendero de belen,propia
14/01/2022,viernes,no aplica,no aplica,no aplica,si,si,si,no,si,no,femenino,64.0,no,ninguno,casado(a),no aplica,guanabanal,comuna10,cgto guanabanal,ama de casa,3.0,propia,03/01/1900,,masculino,conyuge,3.0,23.0,casado(a),bachiller completo,pensionado,guanabanal,comuna10,no aplica,propia
14/01/2022,viernes,no aplica,no aplica,no aplica,si,si,si,no,si,no,femenino,30.0,si,ninguno,unión libre,bachiller incompleto,bolo san isidro,comuna11,cgto bolo san isidro,ama de casa,2.0,alquilada,no aplica,,masculino,conyuge,2.0,65.0,unión libre,bachiller completo,independiente,bolo san isidro,comuna11,no aplica,alquilada
15/01/2022,sabado,no aplica,no aplica,no aplica,no,si,si,no,si,no,masculino,22.0,si,ninguno,soltero(a),bachiller completo,ninguno,comuna7,luis carlos galan,independiente,1.0,alquilada,7,,femenino,ex-conyuge,1.0,54.0,soltero(a),no aplica,no aplica,no aplica,comuna3,olimpico,alquilada
15/01/2022,sabado,no aplica,no aplica,no aplica,no,no,si,no,si,no,masculino,37.0,no,ninguno,unión libre,tecnólogo,ninguno,no aplica,no aplica,independiente,1.0,familiar,3,,femenino,ex-conyuge,1.0,24.0,unión libre,postgrado,no aplica,ninguno,comuna5,el jardin,no aplica
16/01/2022,domingo,no aplica,no aplica,no aplica,no,si,si,no,si,no,femenino,29.0,si,ninguno,soltero(a),bachiller completo,ninguno,comuna3,olimpico,ama de casa,,alquilada,6,1.0,masculino,ex-conyuge,2.0,32.0,soltero(a),tecnólogo,electricista,ninguno,comuna3,olimpico,familiar
18/01/2022,martes,no aplica,no aplica,no aplica,si,si,si,no,si,no,femenino,56.0,no,ninguno,soltero(a),postgrado,ninguno,comuna6,centro,docente,,propia,5,,masculino,padre,3.0,83.0,separado(a),primaria completa,no aplica,ninguno,comuna6,centro,familiar
20/01/2022,jueves,07/01/2022,viernes,no aplica,no,si,si,no,si,no,masculino,26.0,no,ninguno,soltero(a),bachiller completo,ninguno,comuna6,cidadela palmira,independiente,1.0,alquilada,02/01/1900,,femenino,ex-conyuge,1.0,22.0,soltero(a),técnico,desempleada,ninguno,comuna7,el trebol,alquilada
20/01/2022,jueves,no aplica,no aplica,no aplica,si,si,si,no,si,no,femenino,26.0,no,ninguno,soltero(a),no aplica,ninguno,comuna7,delicias,ama de casa,2.0,no aplica,no aplica,,masculino,conyuge,4.0,25.0,soltero(a),no aplica,descargando,ninguno,comuna7,delicias,no aplica
21/01/2022,viernes,20/01/2022,jueves,no aplica,no,si,si,no,si,no,femenino,43.0,no,ninguno,no aplica,técnico,ninguno,comuna6,colombina,ama de casa,,alquilada,04/01/1900,,masculino,ex-conyuge,,57.0,no aplica,bachiller completo,ebanista,ninguno,comuna6,libertadores,alquilada
22/01/2022,sabado,21/01/2022,viernes,no aplica,si,no,si,no,si,no,femenino,67.0,no,ninguno,soltero(a),no aplica,ninguno,comuna7,sembrador,ama de casa,,propia,no aplica,,masculino,madre,,41.0,soltero(a),bachiller completo,motorraton,ninguno,comuna7,sembrador,propia
22/01/2022,sabado,16/01/2022,domingo,31/12/1899,no,no,si,no,si,no,femenino,33.0,no,ninguno,soltero(a),postgrado,ninguno,comuna2,alameda,coordinadora,1.0,no aplica,3,,masculino,ex-conyuge,1.0,39.0,soltero(a),bachiller completo,policia,ninguno,no aplica,santaelena,familiar
22/01/2022,sabado,no aplica,no aplica,no aplica,no,no,si,no,si,no,femenino,37.0,no,ninguno,soltero(a),tecnólogo,ninguno,comuna1,los mangos,asistente administrativo,2.0,alquilada,3,,masculino,ex-conyuge,2.0,34.0,divorciado(a),bachiller completo,asesor industrial,ninguno,no aplica,no aplica,alquilada
23/01/2022,domingo,23/01/2022,domingo,31/12/1899,no,si,si,no,si,no,femenino,63.0,no,ninguno,casado(a),bachiller completo,ninguno,comuna3,santa ana,ama de casa,3.0,alquilada,03/01/1900,,masculino,ex-conyuge,,51.0,casado(a),bachiller completo,pulidor de carros,ninguno,comuna3,frayluis,no aplica
23/01/2022,domingo,24/12/2021,viernes,no aplica,no,si,si,no,si,no,femenino,15.0,no,ninguno,soltero(a),bachiller incompleto,ninguno,no aplica,no aplica,no aplica,,no aplica,no aplica,,masculino,ex-conyuge,,25.0,no aplica,no aplica,oprador maquina,ninguno,no aplica,no aplica,no aplica
24/01/2022,lunes,no aplica,no aplica,no aplica,no,si,si,no,si,no,femenino,32.0,no,ninguno,unión libre,no aplica,,comuna14,la buitrera,mercaderista,2.0,familiar,4,4.0,masculino,ex-conyuge,,29.0,unión libre,no aplica,no aplica,tienda nueva,comuna13,no aplica,no aplica
25/01/2022,martes,no aplica,no aplica,no aplica,no,no,si,no,si,no,femenino,33.0,no,ninguno,soltero(a),bachiller completo,ninguno,comuna3,el prado,independiente,1.0,alquilada,5,3.0,masculino,ex-conyuge,3.0,29.0,no aplica,primaria completa,trasportador,ninguno,comuna2,unicentro,alquilada
27/01/2022,jueves,27/01/2022,jueves,31/12/1899,no,si,si,no,si,no,femenino,21.0,si,ninguno,soltero(a),bachiller completo,ninguno,comuna3,emilia,operaria,2.0,alquilada,3,3.0,masculino,ex-conyuge,,43.0,soltero(a),primaria completa,ayudante,ninguno,no aplica,no aplica,alquilada
28/01/2022,viernes,no aplica,no aplica,no aplica,no,si,si,no,si,no,femenino,38.0,no,ninguno,soltero(a),no aplica,ninguno,comuna7,barrio nuevo,no aplica,,no aplica,04/01/1900,7.0,masculino,hijo(a),,,soltero(a),primaria completa,construccion,ninguno,comuna7,barrio nuevo,no aplica
28/01/2022,viernes,no aplica,no aplica,no aplica,no,si,si,no,si,no,femenino,55.0,no,ninguno,soltero(a),bachiller incompleto,ninguno,comuna5,sanjose,comerciante,,alquilada,no aplica,,masculino,conyuge,,,no aplica,bachiller completo,guarda de seguridad,ninguno,comuna5,sanjose,alquilada
30/01/2022,domingo,28/01/2022,viernes,no aplica,no,si,si,no,si,no,femenino,19.0,no,ninguno,soltero(a),bachiller completo,ninguno,comuna3,alicanto,estudiante,,alquilada,2,,masculino,conyuge,,58.0,soltero(a),no aplica,auxiliar administrativo,ninguno,comuna1,alameda,propia
31/01/2022,lunes,29/01/2022,sabado,no aplica,si,si,si,no,si,no,femenino,32.0,no,ninguno,soltero(a),postgrado,ninguno,comuna7,petruc,artista tatuadora,1.0,alquilada,2,2.0,masculino,ex-conyuge,1.0,21.0,no aplica,postgrado,asesor callcenter,ninguno,comuna7,petruc,alquilada
03/01/2022,lunes,01/01/2022,sábado,09:00 PM,si,si,si,no,si,no,femenino,30.0,no,ninguno,unión libre,bachiller completo,ninguno,comuna2,alameda,independiente,3.0,propia,5,0.0,masculino,ex-conyuge,3.0,33.0,unión libre,primaria incompleta,desempleado,ninguno,comuna2,alameda,familiar
04/01/2022,martes,31/12/2022,viernes,04:00 AM,si,si,si,no,si,no,femenino,33.0,no,ninguno,soltero(a),primaria completa,ninguno,comuna1,molinos de comfandi,independiente,2.0,propia,4,0.0,masculino,ex-conyuge,2.0,49.0,soltero(a),primaria incompleta,desempleado,ninguno,comuna1,molinos de comfandi,familiar
05/01/2022,miércoles,24/12/2022,viernes,8:51 a.m.,si,si,si,no,si,no,femenino,31.0,no,no aplica,unión libre,primaria incompleta,ninguno,comuna1,urb. villa del rosario,independiente,2.0,propia,6,0.0,masculino,ex-conyuge,2.0,,unión libre,primaria incompleta,desempleado,ninguno,comuna1,urb. villa del rosario,familiar
18/01/2022,martes,18/01/2022,martes,13:22 p.m.,si,si,si,no,si,no,femenino,64.0,no,ninguno,unión libre,bachiller incompleto,ninguno,comuna1,urb. villa diana,independiente,0.0,propia,6,0.0,femenino,hijo(a),0.0,,soltero(a),primaria incompleta,desempleado,ninguno,comuna1,urb. villa diana,familiar
19/01/2022,miércoles,16/01/2022,domingo,10:03 a.m.,si,si,si,no,si,no,femenino,31.0,no,no aplica,soltero(a),primaria incompleta,ninguno,comuna1,urb. harold eder,independiente,4.0,propia,2,0.0,masculino,ex-conyuge,2.0,34.0,soltero(a),primaria incompleta,desempleado,ninguno,comuna1,molinos cien.,alquilada
19/01/2022,miércoles,19/01/2022,miércoles,10:38 a.m.,si,si,si,no,si,no,femenino,42.0,no,ninguno,casado(a),técnico,ninguno,comuna1,zamorano,independiente,0.0,familiar,4,0.0,masculino,ex-conyuge,2.0,34.0,casado(a),bachiller completo,independiente,ninguno,comuna1,zamorano,familiar
24/01/2022,lunes,23/01/2022,domingo,9:20 a..m.,si,si,si,no,si,no,femenino,41.0,no,ninguno,unión libre,bachiller completo,ninguno,comuna2,portal de las palmas,independiente,2.0,alquilada,4,7.0,masculino,conyuge,2.0,42.0,unión libre,bachiller completo,independiente,ninguno,comuna2,portal de las palmas,alquilada
24/01/2022,lunes,24/01/2022,lunes,7:30 p.m.,si,si,si,no,si,no,femenino,53.0,no,ninguno,casado(a),bachiller completo,ninguno,comuna2,santa maria del palmar,empleado,2.0,propia,3,0.0,masculino,conyuge,2.0,52.0,casado(a),primaria incompleta,independiente,ninguno,comuna5,la libertad,familiar
24/01/2022,lunes,22/01/2022,sábado,10:50 a.m.,si,si,si,si,si,no,femenino,22.0,no,ninguno,soltero(a),bachiller completo,ninguno,comuna1,molinos cien.,independiente,1.0,alquilada,5,0.0,masculino,ex-conyuge,0.0,23.0,soltero(a),primaria incompleta,independiente,ninguno,comuna1,molinos cien.,familiar
24/01/2022,lunes,22/01/2022,sábado,09:00 a.m.,si,si,si,no,si,no,masculino,85.0,no,no aplica,casado(a),primaria incompleta,ninguno,comuna1,hugo varela,independiente,3.0,familiar,3,0.0,masculino,ex-conyuge,0.0,20.0,soltero(a),bachiller incompleto,independiente,ninguno,comuna1,hugo varela,familiar
25/01/2022,martes,15/01/2022,sábado,09:30 a.m.,si,no,si,no,si,no,masculino,17.0,no,ninguno,soltero(a),bachiller completo,ninguno,comuna1,caimitos,independiente,0.0,familiar,3,0.0,femenino,ex-conyuge,0.0,29.0,soltero(a),primaria incompleta,independiente,ninguno,comuna6,el triunfo,familiar
25/01/2022,martes,29/11/2021,lunes,09:22 a.m.,si,si,si,no,si,no,femenino,20.0,no,no aplica,soltero(a),bachiller incompleto,ninguno,comuna1,zamorano,independiente,1.0,alquilada,7,0.0,masculino,ex-conyuge,1.0,25.0,soltero(a),bachiller completo,independiente,ninguno,comuna7,chapinero sur,familiar
26/01/2022,miércoles,14/01/2022,viernes,22:00 p.m.,si,si,si,si,si,si,femenino,33.0,no,ninguno,casado(a),bachiller incompleto,ninguno,comuna1,reservas de zamorano,independiente,2.0,propia,7,0.0,masculino,ex-conyuge,10.0,49.0,casado(a),primaria incompleta,independiente,ninguno,comuna1,reservas de zamorano,familiar
27/01/2022,jueves,24/01/2022,lunes,19:00 p.m.,si,si,si,no,si,no,femenino,32.0,no,no aplica,unión libre,primaria completa,ninguno,comuna1,reservas de zamorano,independiente,2.0,alquilada,4,0.0,masculino,conyuge,3.0,60.0,casado(a),bachiller completo,independiente,ninguno,comuna1,reservas de zamorano,familiar
27/01/2022,jueves,18/01/2022,martes,14:51 p.m.,si,no,si,no,si,no,masculino,75.0,no,ninguno,unión libre,primaria completa,ninguno,comuna1,los mangos,pensionado,3.0,familiar,3,0.0,masculino,hijo(a),1.0,40.0,soltero(a),bachiller incompleto,independiente,ninguno,comuna1,los mangos,familiar
31/01/2022,lunes,30/01/2022,domingo,15:08 p.m.,si,si,si,no,si,no,masculino,37.0,no,ninguno,unión libre,bachiller completo,ninguno,comuna1,molinos de comfandi,independiente,3.0,familiar,5,0.0,masculino,conyuge,4.0,36.0,unión libre,bachiller incompleto,independiente,ninguno,comuna1,molinos de comfandi,familiar
03/01/2022,lunes,01/01/2022,sábado,07:00 AM,si,si,si,no,si,no,femenino,53.0,no,ninguno,soltero(a),bachiller incompleto,rozo,comuna8,cgto rozo,independiente,1.0,familiar,6,1.0,masculino,hijo(a),0.0,29.0,soltero(a),bachiller incompleto,independiente,rozo,comuna8,cgto rozo,familiar
03/01/2022,lunes,02/01/2022,domingo,07:30 PM,no,si,si,no,si,no,femenino,27.0,no,ninguno,soltero(a),bachiller incompleto,rozo,comuna8,cgto rozo,desempleado,2.0,familiar,6,3.0,masculino,ex-conyuge,1.0,49.0,soltero(a),ninguno,independiente,rozo,comuna8,cgto rozo,familiar
07/01/2022,viernes,28/12/2022,martes,10:00 PM,si,si,si,no,si,no,femenino,48.0,no,ninguno,soltero(a),primaria incompleta,la torre,comuna8,cgto la torre,independiente,5.0,propia,4,6.0,masculino,ex-conyuge,5.0,52.0,unión libre,primaria completa,empleado,la acequia,comuna8,cgto la acequia,familiar
11/01/2022,martes,09/01/2022,domingo,01:00 PM,si,no,si,si,si,no,femenino,80.0,no,ninguno,unión libre,primaria incompleta,torre,comuna8,cgto la torre,ama de casa,7.0,propia,2,2.0,masculino,pareja,3.0,77.0,unión libre,bachiller completo,pensionado,la torre,comuna8,callejon la union,familiar
12/01/2022,miércoles,08/01/2022,sabado,06:00 PM,no,no,si,no,si,no,femenino,54.0,no,ninguno,casado(a),bachiller incompleto,rozo,comuna8,cgto rozo,independiente,4.0,familiar,2,4.0,masculino,hijo(a),1.0,34.0,unión libre,primaria completa,independiente,rozo,comuna8,cgto rozo,familiar
14/01/2022,viernes,26/12/2021,domingo,01:30 AM,no,si,si,si,si,no,femenino,28.0,no,ninguno,soltero(a),bachiller completo,la torre,comuna8,cgto la torre,independiente,2.0,alquiler,2,8.0,masculino,ex-conyuge,1.0,35.0,soltero(a),tecnico,empleado,rozo,comuna8,cgto rozo,familiar
17/01/2022,lunes,12/01/2022,miercoles,10:00 AM,no,si,si,no,si,no,masculino,41.0,no,ninguno,soltero(a),primaria incompleta,torre,comuna8,cgto la torre,independiente,4.0,alquiler,5,4.0,femenino,ex-conyuge,2.0,28.0,soltero(a),bachiller,independiente,rozo,comuna8,cgto rozo,familiar
17/01/2022,lunes,16/01/2022,domingo,05:00 PM,si,no,si,si,si,no,masculino,52.0,no,ninguno,casado(a),bachiller,rozo,comuna8,cgto rozo,ama de casa,10.0,propia,3,10.0,masculino,casado,4.0,56.0,casado(a),bachiller incompleto,independiente,rozo,comuna 8,cgto rozo,familiar
17/01/2022,lunes,06/01/2022,jueves,31/12/1899,no,si,si,si,si,no,femenino,35.0,no,ninguno,soltero(a),tecnico,torre,comuna8,cgto la torre,empleada,6.0,alquiler,5,6.0,masculino,ex-conyuge,1.0,,soltero(a),primaria completa,independiente,torre,comuna 8,cgto rozo,alquilada
19/01/2022,miércoles,15/01/2022,sábado,no aplica,no,si,si,si,si,no,femenino,32.0,no,ninguno,soltero(a),tecnólogo,no aplica,no aplica,ciudad del campo,empleado,1.0,propia,02/01/1900,,masculino,ex-conyuge,1.0,,soltero(a),primaria completa,empleado,no aplica,no aplica,ciudad del campo,propia
25/01/2022,martes,no aplica,no aplica,no aplica,no,si,si,no,si,no,femenino,80.0,no,ninguno,soltero(a),primaria incompleta,no aplica,comuna7,sembrador,no aplica,5.0,no aplica,no aplica,,masculino,hermano(a),2.0,,unión libre,no aplica,no aplica,no aplica,no aplica,no aplica,no aplica
25/01/2022,sabado,04/12/2021,no aplica,no aplica,no,no,si,si,si,no,femenino,25.0,no,ninguno,unión libre,no aplica,tienda nueva,comuna13,cgto tienda nueva,empleado,1.0,familiar,4,,masculino,ex-conyuge,,,unión libre,no aplica,no aplica,tienda nueva,no aplica,las violetas,familiar
24/01/2022,lunes,24/01/2022,lunes,no aplica,no,si,si,no,no,no,femenino,32.0,no,ninguno,unión libre,no aplica,no aplica,comuna14,la buitrera,empleado,2.0,familiar,4,,masculino,ex-conyuge,,,unión libre,no aplica,empleado,tienda nueva,no aplica,santa maria del palmar,no aplica
